Year,Suburb,Postcode,Studio/House,Bedroom Count,Median House Price,Highest ICSEA Value,Sexual offences,Malicious damage to property,Prohibited and regulated weapons offences,Abduction and kidnapping,Betting and gaming offences,Assault ,"Intimidation, stalking and harassment ",Prostitution offences,Robbery ,Arson ,Transport regulatory offences ,Pornography offences,Blackmail and extortion ,Other offences ,Drug offences ,Homicide ,Against justice procedures ,Theft ,Disorderly conduct ,Liquor offences 
2014,CORRIMAL,2518,House,4 and above,555000,916,13,63,7,0,1,70,30,0,3,6,240,2,0,16,22,0,22,306,11,13
2014,CRINGILA,2502,House,4 and above,275000,916,1,20,2,1,0,22,11,0,2,6,40,0,0,4,13,0,3,66,3,4
2014,CRONULLA,2230,House,1,465000,1084,20,183,16,0,0,152,39,0,2,4,691,0,0,36,84,0,146,641,108,138
2014,CRONULLA,2230,House,2,612000,1084,20,183,16,0,0,152,39,0,2,4,691,0,0,36,84,0,146,641,108,138
2014,CRONULLA,2230,House,3,690000,1084,20,183,16,0,0,152,39,0,2,4,691,0,0,36,84,0,146,641,108,138
2014,CRONULLA,2230,House,4 and above,1500000,1084,20,183,16,0,0,152,39,0,2,4,691,0,0,36,84,0,146,641,108,138
2014,CURRAMORE,2533,House,4 and above,1300000,940,1,4,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,3,0,0
2014,DAPTO,2530,House,4 and above,361000,979,31,93,11,3,2,100,69,0,6,13,341,1,0,19,44,0,52,344,13,26
2014,DARKES FOREST,2508,House,4 and above,942500,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,DENHAM COURT,2565,House,1,260000,846,1,2,0,0,0,2,1,0,0,0,0,0,0,1,3,0,1,11,1,0
2014,DENHAM COURT,2565,House,2,277000,846,1,2,0,0,0,2,1,0,0,0,0,0,0,1,3,0,1,11,1,0
2014,DENHAM COURT,2565,House,4 and above,285000,846,1,2,0,0,0,2,1,0,0,0,0,0,0,1,3,0,1,11,1,0
2014,DOLANS BAY,2229,House,4 and above,1250000,1021,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0
2014,DOMBARTON,2530,House,4 and above,960000,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,DUNMORE,2529,House,4 and above,392500,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,EAGLE VALE,2558,House,4 and above,405000,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,EAST CORRIMAL,2518,House,1,310000,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,EAST CORRIMAL,2518,House,2,365000,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,EAST CORRIMAL,2518,House,4 and above,675000,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ENGADINE,2233,House,2,450000,1066,17,73,9,1,0,53,26,0,0,1,7,1,0,9,54,0,33,224,12,2
2014,ENGADINE,2233,House,4 and above,718000,1066,17,73,9,1,0,53,26,0,0,1,7,1,0,9,54,0,33,224,12,2
2014,ENGLORIE PARK,2560,House,4 and above,388250,1066,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0
2014,ESCHOL PARK,2558,House,4 and above,410000,983,4,17,1,0,0,19,7,0,0,3,0,1,0,2,15,0,10,58,1,0
2014,FAIRY MEADOW,2519,House,2,295000,967,8,82,8,0,1,70,25,0,7,6,186,0,0,19,40,0,58,314,20,23
2014,FAIRY MEADOW,2519,House,3,365000,967,8,82,8,0,1,70,25,0,7,6,186,0,0,19,40,0,58,314,20,23
2014,FAIRY MEADOW,2519,House,4 and above,530000,967,8,82,8,0,1,70,25,0,7,6,186,0,0,19,40,0,58,314,20,23
2014,FARMBOROUGH HEIGHTS,2526,House,4 and above,428500,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,FERNHILL,2519,House,4 and above,505000,933,4,14,0,1,0,7,4,0,0,0,0,1,0,0,0,0,4,16,0,0
2014,FIGTREE,2525,House,4 and above,461000,1033,11,65,7,0,0,45,16,0,2,4,0,1,0,4,12,0,16,239,7,1
2014,FLINDERS,2529,House,4 and above,417500,1033,2,28,3,1,0,19,16,0,4,1,0,0,0,3,5,0,12,103,2,0
2014,FOXGROUND,2534,House,4 and above,1285000,945,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2014,GERRINGONG,2534,House,4 and above,540000,894,1,15,1,0,0,10,3,0,1,1,7,0,0,0,5,0,1,93,5,0
2014,GERROA,2534,House,4 and above,840000,894,4,2,1,0,0,4,1,0,0,0,0,0,0,0,1,0,0,25,0,0
2014,GILEAD,2560,House,4 and above,717750,896,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2014,GLEN ALPINE,2560,House,4 and above,625000,1026,4,19,1,0,0,21,8,0,0,0,1,0,1,3,6,0,14,39,1,13
2014,GLENFIELD,2167,House,3,400000,1026,10,96,22,0,0,56,26,0,6,5,1228,3,1,21,52,0,33,241,12,5
2014,GLENFIELD,2167,House,4 and above,494750,1026,10,96,22,0,0,56,26,0,6,5,1228,3,1,21,52,0,33,241,12,5
2014,GRAYS POINT,2232,House,4 and above,894137.5,1118,1,11,2,0,0,5,8,0,0,0,2,0,0,7,9,0,2,16,0,0
2014,GREENHILLS BEACH,2230,House,4 and above,967500,875,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
2014,GWYNNEVILLE,2500,House,4 and above,571000,1061,4,28,3,0,0,19,9,0,0,3,1,0,0,3,9,0,3,79,1,1
2014,GYMEA,2227,House,2,551285,1055,11,60,7,0,0,58,28,0,0,0,203,0,0,6,41,0,27,125,26,26
2014,GYMEA,2227,House,3,530000,1055,11,60,7,0,0,58,28,0,0,0,203,0,0,6,41,0,27,125,26,26
2014,GYMEA,2227,House,4 and above,866500,1055,11,60,7,0,0,58,28,0,0,0,203,0,0,6,41,0,27,125,26,26
2014,GYMEA BAY,2227,House,4 and above,937750,1094,4,16,2,0,0,12,12,0,0,0,0,2,0,2,1,0,4,37,3,3
2014,HAYWARDS BAY,2530,House,4 and above,300000,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,HEATHCOTE,2233,House,2,330000,1064,3,17,4,0,0,25,3,0,1,1,13,1,0,5,29,0,8,79,4,6
2014,HEATHCOTE,2233,House,3,471500,1064,3,17,4,0,0,25,3,0,1,1,13,1,0,5,29,0,8,79,4,6
2014,HEATHCOTE,2233,House,4 and above,717500,1064,3,17,4,0,0,25,3,0,1,1,13,1,0,5,29,0,8,79,4,6
2014,HELENSBURGH,2508,House,2,5799,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,HELENSBURGH,2508,House,4 and above,600000,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,HORSLEY,2530,House,4 and above,396750,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ILLAWONG,2234,House,1,565000,1065,2,21,6,0,0,6,11,0,0,1,0,1,0,2,24,0,15,52,2,0
2014,ILLAWONG,2234,House,2,628061,1065,2,21,6,0,0,6,11,0,0,1,0,1,0,2,24,0,15,52,2,0
2014,ILLAWONG,2234,House,3,680514,1065,2,21,6,0,0,6,11,0,0,1,0,1,0,2,24,0,15,52,2,0
2014,ILLAWONG,2234,House,4 and above,890000,1065,2,21,6,0,0,6,11,0,0,1,0,1,0,2,24,0,15,52,2,0
2014,INGLEBURN,2565,House,4 and above,479250,983,24,145,10,0,0,132,67,0,10,15,489,0,0,26,52,0,53,482,29,24
2014,JAMBEROO,2533,House,4 and above,682500,747,3,4,15,0,0,4,2,0,0,1,1,0,0,1,2,0,0,15,4,1
2014,JANNALI,2226,House,2,522000,1065,6,47,3,0,0,36,15,0,2,1,79,1,0,15,33,0,18,89,9,2
2014,JANNALI,2226,House,4 and above,765500,1065,6,47,3,0,0,36,15,0,2,1,79,1,0,15,33,0,18,89,9,2
2014,JERRARA,2533,House,4 and above,1085000,890,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,4,0,0
2014,KANAHOOKA,2530,House,4 and above,360000,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,KANGAROO POINT,2224,House,4 and above,2300000,971,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,8,0,0
2014,KAREELA,2232,House,4 and above,880000,971,5,12,0,0,0,8,3,0,0,3,0,0,0,2,7,0,3,38,3,0
2014,KEARNS,2558,House,4 and above,471250,971,3,5,2,0,0,10,7,0,0,0,0,0,0,1,14,0,3,34,0,0
2014,KEIRAVILLE,2500,House,4 and above,561000,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,KEMBLA GRANGE,2526,House,4 and above,3750000,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,KENTLYN,2560,House,4 and above,935000,1055,1,5,0,0,0,6,5,0,0,2,0,0,0,2,11,0,1,16,1,0
2014,KIAMA,2533,House,1,175000,1062,7,63,3,0,0,54,24,0,3,2,101,0,0,7,22,0,17,163,19,35
2014,KIAMA,2533,House,3,171000,1062,7,63,3,0,0,54,24,0,3,2,101,0,0,7,22,0,17,163,19,35
2014,KIAMA,2533,House,4 and above,635000,1062,7,63,3,0,0,54,24,0,3,2,101,0,0,7,22,0,17,163,19,35
2014,KIAMA DOWNS,2533,House,4 and above,581125,1062,4,13,0,0,0,9,10,0,0,3,0,0,0,2,7,0,6,38,4,0
2014,KIAMA HEIGHTS,2533,House,4 and above,675000,1062,0,1,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,1,0
2014,KIRRAWEE,2232,House,3,610000,1086,7,63,7,0,0,47,20,0,1,3,115,0,0,5,40,0,20,242,15,1
2014,KIRRAWEE,2232,House,4 and above,812500,1086,7,63,7,0,0,47,20,0,1,3,115,0,0,5,40,0,20,242,15,1
2014,KNIGHTS HILL,2577,House,4 and above,867500,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,KOONAWARRA,2530,House,4 and above,300000,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,KURNELL,2231,House,4 and above,825000,999,3,20,1,0,0,12,4,0,0,2,0,0,0,86,17,0,13,59,4,2
2014,LAKE HEIGHTS,2502,House,4 and above,330000,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,LAKE ILLAWARRA,2528,House,1,190000,890,4,41,10,0,0,45,27,0,1,4,0,1,0,16,30,1,32,111,5,0
2014,LAKE ILLAWARRA,2528,House,3,357000,890,4,41,10,0,0,45,27,0,1,4,0,1,0,16,30,1,32,111,5,0
2014,LAKE ILLAWARRA,2528,House,4 and above,370000,890,4,41,10,0,0,45,27,0,1,4,0,1,0,16,30,1,32,111,5,0
2014,LEUMEAH,2560,House,4 and above,424250,949,19,123,22,1,0,119,78,0,12,11,272,6,0,19,35,0,64,296,15,9
2014,LILLI PILLI,2229,House,4 and above,1337500,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,LILYVALE,2508,House,4 and above,70000,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,LOFTUS,2232,House,4 and above,755000,935,7,27,8,0,0,5,9,0,0,0,12,0,0,1,22,0,4,36,3,1
2014,LONG POINT,2564,House,4 and above,960000,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MACQUARIE FIELDS,2564,House,3,900000,812,36,194,26,3,0,153,83,0,17,25,130,0,0,23,88,0,962,372,19,9
2014,MACQUARIE FIELDS,2564,House,4 and above,443000,812,36,194,26,3,0,153,83,0,17,25,130,0,0,23,88,0,962,372,19,9
2014,MACQUARIE LINKS,2565,House,4 and above,765000,812,1,7,3,0,0,3,1,0,1,2,154,0,0,2,9,0,2,14,1,1
2014,MADDENS PLAINS,2508,House,4 and above,3600000,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MAIANBAR,2230,House,4 and above,670000,812,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0
2014,MANGERTON,2500,House,4 and above,521500,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MARSHALL MOUNT,2530,House,4 and above,1670000,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MENAI,2234,House,4 and above,802500,1077,5,66,16,0,0,28,22,0,0,1,0,0,0,9,49,0,28,135,20,1
2014,MENANGLE PARK,2563,House,4 and above,580000,1077,0,3,0,0,0,1,0,0,1,0,32,0,0,2,0,0,0,8,0,0
2014,MINNAMURRA,2533,House,4 and above,572500,1064,0,5,0,0,1,3,3,0,0,1,26,0,0,3,3,0,10,8,0,0
2014,MINTO,2566,House,4 and above,415000,994,14,133,18,1,0,117,78,0,8,13,444,2,0,23,59,0,60,418,22,16
2014,MINTO HEIGHTS,2566,House,4 and above,870000,994,0,2,1,0,0,2,1,0,0,3,0,0,0,0,2,0,0,9,0,0
2014,MIRANDA,2228,House,2,507500,1058,16,191,12,1,0,107,39,0,5,6,962,0,0,24,79,0,236,590,41,20
2014,MIRANDA,2228,House,3,585200,1058,16,191,12,1,0,107,39,0,5,6,962,0,0,24,79,0,236,590,41,20
2014,MIRANDA,2228,House,4 and above,878000,1058,16,191,12,1,0,107,39,0,5,6,962,0,0,24,79,0,236,590,41,20
2014,MOUNT KEIRA,2500,House,1,720000,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MOUNT KEIRA,2500,House,4 and above,515125,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MOUNT KEMBLA,2526,House,4 and above,607000,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MOUNT OUSLEY,2519,House,4 and above,520000,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MOUNT PLEASANT,2519,House,4 and above,627500,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MOUNT SAINT THOMAS,2500,House,4 and above,413500,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MOUNT WARRIGAL,2528,House,4 and above,390000,1044,13,31,9,0,2,50,26,0,0,5,0,0,0,5,33,1,22,55,6,3
2014,NORTH WOLLONGONG,2500,House,4 and above,645000,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,OAK FLATS,2529,House,3,277000,904,10,55,5,0,0,54,21,0,2,4,139,4,0,5,23,0,32,125,5,7
2014,OAK FLATS,2529,House,4 and above,391500,904,10,55,5,0,0,54,21,0,2,4,139,4,0,5,23,0,32,125,5,7
2014,OTFORD,2508,House,4 and above,635000,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,OYSTER BAY,2225,House,4 and above,857500,1092,4,12,1,1,0,12,8,0,0,0,0,0,0,30,1,0,12,29,4,0
2014,PENROSE,2530,House,4 and above,397500,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,PORT HACKING,2229,House,4 and above,1725000,978,1,3,1,0,0,0,0,0,0,0,0,0,0,13,3,0,0,18,0,0
2014,PORT KEMBLA,2505,House,4 and above,407575,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,PRIMBEE,2502,House,4 and above,410000,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,RABY,2566,House,1,560000,920,10,32,9,0,0,30,20,0,0,2,0,0,1,6,6,0,15,76,5,0
2014,RABY,2566,House,4 and above,445000,920,10,32,9,0,0,30,20,0,0,2,0,0,1,6,6,0,15,76,5,0
2014,ROSE VALLEY,2534,House,4 and above,825000,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ROSEMEADOW,2560,House,4 and above,368000,981,20,100,15,1,0,102,77,0,2,17,0,0,0,13,26,0,48,224,13,0
2014,RUSE,2560,House,4 and above,425000,963,5,38,2,0,0,41,27,0,2,8,0,0,0,4,10,0,18,95,6,3
2014,RUSSELL VALE,2517,House,4 and above,555000,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SADDLEBACK MOUNTAIN,2533,House,4 and above,892500,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2014,SANDY POINT,2172,House,4 and above,711000,979,0,3,0,0,0,1,1,0,0,0,0,0,0,5,0,0,2,5,2,0
2014,SCARBOROUGH,2515,House,4 and above,942500,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SHELL COVE,2529,House,3,484000,1050,2,12,0,1,0,3,11,0,0,1,2,0,0,15,3,0,7,66,2,3
2014,SHELL COVE,2529,House,4 and above,393500,1050,2,12,0,1,0,3,11,0,0,1,2,0,0,15,3,0,7,66,2,3
2014,SHELLHARBOUR,2529,House,1,240000,1016,8,48,3,0,2,28,13,0,1,2,0,0,0,4,13,0,15,158,15,46
2014,SHELLHARBOUR,2529,House,3,450000,1016,8,48,3,0,2,28,13,0,1,2,0,0,0,4,13,0,15,158,15,46
2014,SHELLHARBOUR,2529,House,4 and above,606750,1016,8,48,3,0,2,28,13,0,1,2,0,0,0,4,13,0,15,158,15,46
2014,SHELLHARBOUR CITY CENTRE,2529,House,4 and above,1449500,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ST ANDREWS,2566,House,4 and above,424500,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ST HELENS PARK,2560,House,4 and above,385000,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,STANWELL PARK,2508,House,3,24000,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,STANWELL PARK,2508,House,4 and above,847500,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,STANWELL TOPS,2508,House,4 and above,800000,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SUTHERLAND,2232,House,1,500000,1100,20,171,57,0,0,133,51,0,2,7,1838,1,0,36,200,0,246,336,67,21
2014,SUTHERLAND,2232,House,2,570000,1100,20,171,57,0,0,133,51,0,2,7,1838,1,0,36,200,0,246,336,67,21
2014,SUTHERLAND,2232,House,3,572500,1100,20,171,57,0,0,133,51,0,2,7,1838,1,0,36,200,0,246,336,67,21
2014,SUTHERLAND,2232,House,4 and above,706000,1100,20,171,57,0,0,133,51,0,2,7,1838,1,0,36,200,0,246,336,67,21
2014,SYLVANIA,2224,House,1,30000,1033,11,63,10,0,0,29,13,0,2,0,1,0,0,10,29,0,19,297,7,1
2014,SYLVANIA,2224,House,4 and above,912500,1033,11,63,10,0,0,29,13,0,2,0,1,0,0,10,29,0,19,297,7,1
2014,SYLVANIA WATERS,2224,House,2,492000,1033,2,5,2,0,0,6,4,0,0,0,2,0,0,3,8,0,2,47,1,0
2014,SYLVANIA WATERS,2224,House,4 and above,1300000,1033,2,5,2,0,0,6,4,0,0,0,2,0,0,3,8,0,2,47,1,0
2014,TAREN POINT,2229,House,4 and above,1355000,848,1,22,2,0,0,7,2,0,0,0,0,0,0,14,9,1,2,85,2,3
2014,TARRAWANNA,2518,House,4 and above,515000,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,THIRROUL,2515,House,1,480000,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,THIRROUL,2515,House,2,490000,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,THIRROUL,2515,House,3,470000,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,THIRROUL,2515,House,4 and above,770000,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,TONGARRA,2527,House,4 and above,550000,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,TOOLIJOOA,2534,House,4 and above,642500,927,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,TOWRADGI,2518,House,4 and above,560000,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,TULLIMBAR,2527,House,4 and above,290000,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,UNANDERRA,2526,House,4 and above,379750,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,VARROVILLE,2566,House,4 and above,850000,979,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,11,0,0
2014,WARILLA,2528,House,3,277500,915,20,109,19,0,0,89,54,0,4,7,0,1,0,18,58,0,239,233,13,4
2014,WARILLA,2528,House,4 and above,382500,915,20,109,19,0,0,89,54,0,4,7,0,1,0,18,58,0,239,233,13,4
2014,WARRAWONG,2502,House,4 and above,312000,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,WATERFALL,2233,House,4 and above,620000,1030,5,57,2,0,0,1,2,0,0,0,23,0,0,1,6,0,1,6,9,0
2014,WEDDERBURN,2560,House,4 and above,850000,1157,0,9,3,0,0,2,2,0,0,3,0,0,0,2,3,0,3,9,1,0
2014,WERRI BEACH,2534,House,4 and above,695000,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
2014,WEST WOLLONGONG,2500,House,4 and above,480000,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,WILLOW VALE,2534,House,4 and above,850000,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,WINDANG,2528,House,4 and above,494000,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,WOLLONGONG,2500,House,1,344500,1023,65,323,92,2,1,424,153,2,26,12,1845,3,0,118,276,1,1135,1547,172,119
2014,WOLLONGONG,2500,House,2,385000,1023,65,323,92,2,1,424,153,2,26,12,1845,3,0,118,276,1,1135,1547,172,119
2014,WOLLONGONG,2500,House,3,445000,1023,65,323,92,2,1,424,153,2,26,12,1845,3,0,118,276,1,1135,1547,172,119
2014,WOLLONGONG,2500,House,4 and above,575000,1023,65,323,92,2,1,424,153,2,26,12,1845,3,0,118,276,1,1135,1547,172,119
2014,WOMBARRA,2515,House,4 and above,840000,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,WONGAWILLI,2530,House,4 and above,572000,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,WOODBINE,2560,House,4 and above,450000,894,1,26,3,0,0,17,26,0,0,2,1,0,0,3,6,0,10,37,1,0
2014,WOOLOOWARE,2230,House,1,512000,1061,2,60,7,0,0,21,7,0,0,1,125,1,0,2,12,0,3,88,15,1
2014,WOOLOOWARE,2230,House,4 and above,1100000,1061,2,60,7,0,0,21,7,0,0,1,125,1,0,2,12,0,3,88,15,1
2014,WOONONA,2517,House,1,2667,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,WOONONA,2517,House,2,390000,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,WOONONA,2517,House,3,340000,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,WOONONA,2517,House,4 and above,609000,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,WORONORA,2232,House,4 and above,900000,1058,1,14,4,0,0,6,6,0,0,1,0,0,0,5,13,0,2,21,5,4
2014,WORONORA HEIGHTS,2233,House,4 and above,855000,1058,1,10,0,0,0,1,2,0,0,1,0,1,0,0,2,0,1,19,0,0
2014,YALLAH,2530,House,4 and above,1076000,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,YARRAWARRAH,2233,House,4 and above,735000,909,2,5,0,0,0,3,0,0,0,0,0,0,0,1,3,0,0,16,0,2
2014,YELLOW ROCK,2527,House,4 and above,640000,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,YOWIE BAY,2228,House,4 and above,1275500,1094,1,12,2,0,0,2,1,0,0,2,0,0,0,1,0,0,2,16,1,2
2015,AIRDS,2560,House,4 and above,450000,894,20,120,19,1,2,110,57,0,3,33,0,2,0,15,49,0,68,139,15,5
2015,ALBION PARK,2527,House,4 and above,455000,980,20,86,8,0,0,54,40,0,5,5,83,3,0,10,23,0,26,185,3,10
2015,ALBION PARK RAIL,2527,House,4 and above,420000,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ALFORDS POINT,2234,House,4 and above,1090500,1070,0,7,1,0,0,9,6,0,0,0,1,0,0,15,9,0,8,17,1,0
2015,AMBARVALE,2560,House,4 and above,491025,931,20,126,16,0,0,110,70,0,5,13,0,1,0,24,55,0,61,180,16,1
2015,AUSTINMER,2515,House,1,895000,1112,0,8,2,0,0,2,4,0,0,0,11,0,0,0,2,0,1,23,2,0
2015,AUSTINMER,2515,House,4 and above,995000,1112,0,8,2,0,0,2,4,0,0,0,11,0,0,0,2,0,1,23,2,0
2015,AVONDALE,2530,House,4 and above,1125000,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,BALGOWNIE,2519,House,1,285000,943,3,25,5,0,0,22,11,0,0,1,0,0,0,4,2,0,12,75,4,2
2015,BALGOWNIE,2519,House,4 and above,720000,943,3,25,5,0,0,22,11,0,0,1,0,0,0,4,2,0,12,75,4,2
2015,BANGOR,2234,House,1,540000,1064,3,18,4,0,0,16,18,0,0,1,0,0,0,2,11,0,8,30,2,0
2015,BANGOR,2234,House,3,540000,1064,3,18,4,0,0,16,18,0,0,1,0,0,0,2,11,0,8,30,2,0
2015,BANGOR,2234,House,4 and above,933000,1064,3,18,4,0,0,16,18,0,0,1,0,0,0,2,11,0,8,30,2,0
2015,BARDEN RIDGE,2234,House,4 and above,1085000,1064,1,19,4,0,0,9,1,0,0,1,0,0,0,1,10,0,4,36,7,0
2015,BARDIA,2565,House,4 and above,482057.5,1064,1,2,1,1,0,8,4,0,0,1,0,1,0,1,2,0,0,42,0,0
2015,BARRACK HEIGHTS,2528,House,1,239500,873,23,75,20,1,0,61,39,0,1,6,0,1,0,13,38,0,69,153,11,10
2015,BARRACK HEIGHTS,2528,House,4 and above,425000,873,23,75,20,1,0,61,39,0,1,6,0,1,0,13,38,0,69,153,11,10
2015,BARRACK POINT,2528,House,4 and above,882500,873,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0
2015,BELLAMBI,2518,House,4 and above,572500,1136,16,119,12,0,0,59,25,0,3,13,199,0,0,17,44,0,51,161,11,6
2015,BERKELEY,2506,House,1,6050,922,17,65,24,0,0,60,40,0,4,19,1,0,0,15,62,0,43,177,18,7
2015,BERKELEY,2506,House,4 and above,380000,922,17,65,24,0,0,60,40,0,4,19,1,0,0,15,62,0,43,177,18,7
