Year,Suburb,Bedroom Count,Median House Price,Highest ICSEA Value,Crime Count,Year-ended Inflation
2022,CAMPBELLTOWN,2,475000,845,8087,7.8
2022,CAMPBELLTOWN,3,525140.5,845,8087,7.8
2022,CAMPBELLTOWN,4,790000,845,8087,7.8
2022,CARINGBAH,1,560000,972,1313,7.8
2022,CARINGBAH,2,795000,972,1313,7.8
2022,CARINGBAH,3,915000,972,1313,7.8
2022,CARINGBAH,4,1840000,972,1313,7.8
2022,CARINGBAH SOUTH,4,2210000,972,238,7.8
2022,CARRINGTON FALLS,4,627255,646,0,7.8
2022,CLAYMORE,4,450000,991,276,7.8
2022,COLEDALE,4,2085000,874,0,7.8
2022,COMO,4,1815000,662,109,7.8
2022,CONISTON,1,645000,982,292,7.8
2022,CONISTON,2,785000,982,292,7.8
2022,CONISTON,4,1075000,982,292,7.8
2022,CORDEAUX HEIGHTS,4,1260000,916,0,7.8
2022,CORRIMAL,2,660000,916,547,7.8
2022,CORRIMAL,3,685000,916,547,7.8
2022,CORRIMAL,4,1050000,916,547,7.8
2022,CRINGILA,4,680000,916,195,7.8
2022,CRONULLA,1,847500,1084,1410,7.8
2022,CRONULLA,2,1000000,1084,1410,7.8
2022,CRONULLA,3,1600000,1084,1410,7.8
2022,CROOM,4,500000,971,5,7.8
2022,CURRAMORE,4,2590000,940,2,7.8
2022,DAPTO,2,515000,979,789,7.8
2022,DAPTO,3,500000,979,789,7.8
2022,DAPTO,4,761500,979,789,7.8
2022,DENHAM COURT,3,775000,846,211,7.8
2022,DENHAM COURT,4,596500,846,211,7.8
2022,DOLANS BAY,4,2725000,1021,12,7.8
2022,DUNMORE,4,840000,1009,0,7.8
2022,EAGLE VALE,4,815000,903,0,7.8
2022,EAST CORRIMAL,1,200000,1019,0,7.8
2022,EAST CORRIMAL,2,560000,1019,0,7.8
2022,EAST CORRIMAL,4,1420000,1019,0,7.8
2022,ENGADINE,1,546000,1066,449,7.8
2022,ENGADINE,2,690000,1066,449,7.8
2022,ENGADINE,3,905000,1066,449,7.8
2022,ENGADINE,4,1322500,1066,449,7.8
2022,ENGLORIE PARK,4,705000,1066,24,7.8
2022,ESCHOL PARK,4,790000,983,100,7.8
2022,FAIRY MEADOW,2,607500,967,579,7.8
2022,FAIRY MEADOW,4,1150000,967,579,7.8
2022,FARMBOROUGH HEIGHTS,4,892000,967,0,7.8
2022,FERNHILL,4,1055000,933,52,7.8
2022,FIGTREE,3,670000,1033,463,7.8
2022,FIGTREE,4,1016000,1033,463,7.8
2022,FLINDERS,2,450000,1033,177,7.8
2022,FLINDERS,4,968750,1033,177,7.8
2022,GERRINGONG,1,702500,894,77,7.8
2022,GERRINGONG,2,550000,894,77,7.8
2022,GERRINGONG,3,770000,894,77,7.8
2022,GERRINGONG,4,1465000,894,77,7.8
2022,GILEAD,4,119108,896,2,7.8
2022,GLEN ALPINE,4,1215000,1026,86,7.8
2022,GLENFIELD,4,881500,1026,1994,7.8
2022,GRAYS POINT,4,1700000,1118,77,7.8
2022,GWYNNEVILLE,3,970000,1061,136,7.8
2022,GWYNNEVILLE,4,1216000,1061,136,7.8
2022,GYMEA,2,785000,1055,565,7.8
2022,GYMEA,3,862500,1055,565,7.8
2022,GYMEA,4,1652500,1055,565,7.8
2022,GYMEA BAY,4,1920000,1094,74,7.8
2022,HAYWARDS BAY,4,1170000,897,0,7.8
2022,HEATHCOTE,1,565000,1064,124,7.8
2022,HEATHCOTE,2,740000,1064,124,7.8
2022,HEATHCOTE,4,1309000,1064,124,7.8
2022,HELENSBURGH,2,661000,1045,0,7.8
2022,HELENSBURGH,4,1160000,1045,0,7.8
2022,HORSLEY,4,816500,1211,0,7.8
2022,ILLAWONG,2,595000,1065,157,7.8
2022,ILLAWONG,3,1010000,1065,157,7.8
2022,ILLAWONG,4,1722500,1065,157,7.8
2022,INGLEBURN,2,490000,983,1618,7.8
2022,INGLEBURN,3,438900,983,1618,7.8
2022,INGLEBURN,4,875000,983,1618,7.8
2022,JAMBEROO,4,1470000,747,44,7.8
2022,JANNALI,3,842500,1065,265,7.8
2022,JANNALI,4,1497775,1065,265,7.8
2022,KAREELA,4,1542500,971,57,7.8
2022,KEARNS,4,919000,971,59,7.8
2022,KEIRAVILLE,4,1250000,914,0,7.8
2022,KEMBLA GRANGE,4,533250,1120,0,7.8
2022,KENTLYN,4,2575000,1055,56,7.8
2022,KIAMA,1,488000,1062,406,7.8
2022,KIAMA,2,445000,1062,406,7.8
2022,KIAMA,3,849000,1062,406,7.8
2022,KIAMA,4,1505000,1062,406,7.8
2022,KIAMA DOWNS,4,1350000,1062,80,7.8
2022,KIAMA HEIGHTS,4,2350000,1062,10,7.8
2022,KIRRAWEE,1,608000,1086,634,7.8
2022,KIRRAWEE,2,805000,1086,634,7.8
2022,KIRRAWEE,3,820000,1086,634,7.8
2022,KIRRAWEE,4,1557500,1086,634,7.8
2022,KOONAWARRA,4,695000,1086,0,7.8
2022,KURNELL,1,365000,999,224,7.8
2022,KURNELL,4,1600000,999,224,7.8
2022,LAKE HEIGHTS,4,847500,986,0,7.8
2022,LAKE ILLAWARRA,2,777500,890,330,7.8
2022,LAKE ILLAWARRA,3,799500,890,330,7.8
2022,LAKE ILLAWARRA,4,752500,890,330,7.8
2022,LEUMEAH,4,785000,949,854,7.8
2022,LOFTUS,4,1480000,935,101,7.8
2022,LONG POINT,4,1664000,955,0,7.8
2022,MACQUARIE FIELDS,2,475000,812,2366,7.8
2022,MACQUARIE FIELDS,4,850000,812,2366,7.8
2022,MACQUARIE LINKS,4,1267500,812,236,7.8
2022,MAIANBAR,4,1730000,812,7,7.8
2022,MANGERTON,4,1345000,1076,0,7.8
2022,MENAI,3,790000,1077,319,7.8
2022,MENAI,4,1500000,1077,319,7.8
2022,MENANGLE PARK,4,600000,1077,18,7.8
2022,MINNAMURRA,4,1720000,1064,32,7.8
2022,MINTO,4,875000,994,1331,7.8
2022,MINTO HEIGHTS,4,2210000,994,8,7.8
2022,MIRANDA,1,628000,1058,3231,7.8
2022,MIRANDA,2,750000,1058,3231,7.8
2022,MIRANDA,3,845000,1058,3231,7.8
2022,MIRANDA,4,1600000,1058,3231,7.8
2022,MOUNT KEIRA,4,1170000,1111,0,7.8
2022,MOUNT KEMBLA,4,1505000,1051,0,7.8
2022,MOUNT OUSLEY,4,1168500,1078,0,7.8
2022,MOUNT PLEASANT,4,1340000,1116,0,7.8
2022,MOUNT SAINT THOMAS,4,880000,947,0,7.8
2022,MOUNT WARRIGAL,2,670000,1044,219,7.8
2022,MOUNT WARRIGAL,4,840000,1044,219,7.8
2022,NORTH WOLLONGONG,1,620000,955,0,7.8
2022,NORTH WOLLONGONG,4,1270000,955,0,7.8
2022,OAK FLATS,1,715000,904,406,7.8
2022,OAK FLATS,2,690000,904,406,7.8
2022,OAK FLATS,3,765000,904,406,7.8
2022,OAK FLATS,4,860000,904,406,7.8
2022,OTFORD,4,1680000,1113,0,7.8
2022,OYSTER BAY,4,1631000,1092,112,7.8
2022,PORT HACKING,4,2872500,978,21,7.8
2022,PORT KEMBLA,1,320000,991,0,7.8
2022,PORT KEMBLA,2,341000,991,0,7.8
2022,PORT KEMBLA,4,908000,991,0,7.8
2022,PRIMBEE,4,917500,952,0,7.8
2022,RABY,4,847750,920,167,7.8
2022,ROSEMEADOW,4,775000,981,431,7.8
2022,RUSE,4,783000,963,203,7.8
2022,RUSSELL VALE,4,1260000,1028,0,7.8
2022,SANDY POINT,4,1485000,979,19,7.8
2022,SCARBOROUGH,4,1780000,1121,0,7.8
2022,SHELL COVE,3,1200000,1050,224,7.8
2022,SHELL COVE,4,1250000,1050,224,7.8
2022,SHELLHARBOUR,1,475000,1016,230,7.8
2022,SHELLHARBOUR,2,720000,1016,230,7.8
2022,SHELLHARBOUR,4,1120000,1016,230,7.8
2022,SHELLHARBOUR CITY CENTRE,3,465000,1016,0,7.8
2022,SHELLHARBOUR CITY CENTRE,4,902000,1016,0,7.8
2022,ST ANDREWS,4,817800,993,0,7.8
2022,ST HELENS PARK,4,777500,959,0,7.8
2022,STANWELL PARK,4,1875000,1125,0,7.8
2022,STANWELL TOPS,4,1500000,1125,0,7.8
2022,SUTHERLAND,1,622500,1100,2421,7.8
2022,SUTHERLAND,2,752500,1100,2421,7.8
2022,SUTHERLAND,3,795000,1100,2421,7.8
2022,SUTHERLAND,4,1365000,1100,2421,7.8
2022,SYLVANIA,2,584000,1033,490,7.8
2022,SYLVANIA,3,680000,1033,490,7.8
2022,SYLVANIA,4,1750000,1033,490,7.8
2022,SYLVANIA WATERS,4,2300000,1033,100,7.8
2022,TAREN POINT,4,2300000,848,119,7.8
2022,TARRAWANNA,3,512500,848,0,7.8
2022,TARRAWANNA,4,1280000,848,0,7.8
2022,THIRROUL,1,2200000,1115,0,7.8
2022,THIRROUL,2,1000000,1115,0,7.8
2022,THIRROUL,3,600000,1115,0,7.8
2022,THIRROUL,4,1830000,1115,0,7.8
2022,TOWRADGI,4,1200000,842,0,7.8
2022,TULLIMBAR,2,620000,963,0,7.8
2022,TULLIMBAR,4,849000,963,0,7.8
2022,UNANDERRA,3,577500,951,0,7.8
2022,UNANDERRA,4,856500,951,0,7.8
2022,VARROVILLE,4,2450000,979,14,7.8
2022,WARILLA,4,742500,915,578,7.8
2022,WARRAWONG,4,765000,899,0,7.8
2022,WATERFALL,4,1075000,1030,66,7.8
2022,WEDDERBURN,4,2200000,1157,35,7.8
2022,WERRI BEACH,4,2657500,950,11,7.8
2022,WEST WOLLONGONG,4,965000,940,0,7.8
2022,WILLOW VALE,4,1507500,1143,0,7.8
2022,WINDANG,4,1145000,973,0,7.8
2022,WOLLONGONG,1,463000,1023,6075,7.8
2022,WOLLONGONG,2,635000,1023,6075,7.8
2022,WOLLONGONG,3,670000,1023,6075,7.8
2022,WOLLONGONG,4,1302500,1023,6075,7.8
2022,WOMBARRA,4,1826000,1023,0,7.8
2022,WONGAWILLI,4,440000,941,0,7.8
2022,WOODBINE,4,780999,894,74,7.8
2022,WOOLOOWARE,1,715000,1061,232,7.8
2022,WOOLOOWARE,2,965000,1061,232,7.8
2022,WOOLOOWARE,3,1427500,1061,232,7.8
2022,WOOLOOWARE,4,2280000,1061,232,7.8
2022,WOONONA,2,650000,1058,0,7.8
2022,WOONONA,4,1376250,1058,0,7.8
2022,WORONORA,4,1407500,1058,53,7.8
2022,WORONORA HEIGHTS,4,1580000,1058,27,7.8
2022,YALLAH,4,781000,983,0,7.8
2022,YARRAWARRAH,4,1400000,909,36,7.8
2022,YOWIE BAY,4,2475000,1094,54,7.8
2023,AIRDS,4,495000,894,465,4.1
2023,ALBION PARK,2,687500,980,449,4.1
2023,ALBION PARK,3,650000,980,449,4.1
2023,ALBION PARK,4,800000,980,449,4.1
2023,ALBION PARK RAIL,1,705000,897,0,4.1
2023,ALBION PARK RAIL,3,669000,897,0,4.1
2023,ALBION PARK RAIL,4,758000,897,0,4.1
2023,ALFORDS POINT,4,1631000,1070,54,4.1
2023,AMBARVALE,4,766000,931,584,4.1
2023,AUSTINMER,1,520000,1112,70,4.1
2023,AUSTINMER,3,730000,1112,70,4.1
2023,AUSTINMER,4,2420000,1112,70,4.1
2023,AVONDALE,4,744250,1083,0,4.1
2023,BALGOWNIE,1,492500,943,205,4.1
2023,BALGOWNIE,3,1180000,943,205,4.1
2023,BALGOWNIE,4,1165000,943,205,4.1
2023,BANGOR,1,451250,1064,79,4.1
2023,BANGOR,4,1400500,1064,79,4.1
2023,BARDEN RIDGE,4,1585000,1064,107,4.1
2023,BARDIA,4,900000,1064,159,4.1
2023,BARRACK HEIGHTS,1,440000,873,375,4.1
2023,BARRACK HEIGHTS,4,812500,873,375,4.1
2023,BARRACK POINT,4,2200000,873,20,4.1
2023,BELLAMBI,4,989000,1136,634,4.1
2023,BERKELEY,4,713750,922,590,4.1
2023,BLACKBUTT,4,985000,920,514,4.1
2023,BLAIR ATHOL,4,920000,755,55,4.1
2023,BLAIRMOUNT,4,884000,947,23,4.1
2023,BOMBO,4,1700000,940,11,4.1
2023,BONNET BAY,4,1523000,925,49,4.1
2023,BOW BOWING,4,802500,716,40,4.1
2023,BRADBURY,4,735000,996,454,4.1
2023,BROUGHTON VILLAGE,4,2300000,1057,2,4.1
2023,BROWNSVILLE,1,495000,1015,28,4.1
2023,BROWNSVILLE,4,746500,1015,28,4.1
2023,BULLI,2,651000,1082,445,4.1
2023,BULLI,4,1475000,1082,445,4.1
2023,BUNDEENA,4,1475000,1071,46,4.1
2023,CALDERWOOD,1,750000,1065,69,4.1
2023,CALDERWOOD,4,516000,1065,69,4.1
2023,CAMPBELLTOWN,1,385000,845,7943,4.1
2023,CAMPBELLTOWN,2,480000,845,7943,4.1
2023,CAMPBELLTOWN,3,517500,845,7943,4.1
2023,CAMPBELLTOWN,4,800000,845,7943,4.1
2023,CARINGBAH,1,615000,972,1381,4.1
2023,CARINGBAH,2,745000,972,1381,4.1
2023,CARINGBAH,3,863250,972,1381,4.1
2023,CARINGBAH,4,1647500,972,1381,4.1
2023,CARINGBAH SOUTH,4,2200000,972,216,4.1
2023,CLAYMORE,4,945000,991,197,4.1
2023,CLIFTON,4,1850000,991,4,4.1
2023,COALCLIFF,4,1670000,991,0,4.1
2023,COLEDALE,4,1895000,874,0,4.1
2023,COMO,4,1632500,662,143,4.1
2023,CONISTON,1,401000,982,319,4.1
2023,CONISTON,2,766000,982,319,4.1
2023,CONISTON,4,910000,982,319,4.1
2023,CORDEAUX HEIGHTS,4,1200000,916,0,4.1
2023,CORRIMAL,1,415000,916,612,4.1
2023,CORRIMAL,2,620000,916,612,4.1
2023,CORRIMAL,3,699000,916,612,4.1
2023,CORRIMAL,4,1045000,916,612,4.1
2023,CRINGILA,4,650000,916,218,4.1
2023,CRONULLA,1,838000,1084,1248,4.1
2023,CRONULLA,2,1057500,1084,1248,4.1
2023,CRONULLA,3,1460000,1084,1248,4.1
2023,CURRAMORE,4,2750000,940,10,4.1
2023,DAPTO,2,570000,979,935,4.1
2023,DAPTO,3,650000,979,935,4.1
2023,DAPTO,4,732000,979,935,4.1
2023,DENHAM COURT,3,740000,846,234,4.1
2023,DENHAM COURT,4,1070000,846,234,4.1
2023,DOMBARTON,4,2200000,1021,0,4.1
2023,DUNMORE,2,820000,1009,0,4.1
2023,DUNMORE,3,829500,1009,0,4.1
2023,DUNMORE,4,590000,1009,0,4.1
2023,EAGLE VALE,4,800000,903,0,4.1
2023,EAST CORRIMAL,1,535000,1019,0,4.1
2023,EAST CORRIMAL,4,1510000,1019,0,4.1
2023,ENGADINE,1,580000,1066,422,4.1
2023,ENGADINE,2,580500,1066,422,4.1
2023,ENGADINE,3,875000,1066,422,4.1
2023,ENGADINE,4,1271000,1066,422,4.1
2023,ENGLORIE PARK,4,720000,1066,17,4.1
2023,ESCHOL PARK,4,782500,983,94,4.1
2023,FAIRY MEADOW,1,526000,967,768,4.1
2023,FAIRY MEADOW,2,662500,967,768,4.1
2023,FAIRY MEADOW,3,794000,967,768,4.1
2023,FAIRY MEADOW,4,1100000,967,768,4.1
2023,FARMBOROUGH HEIGHTS,4,860000,967,0,4.1
2023,FERNHILL,3,2145000,933,52,4.1
2023,FERNHILL,4,1040000,933,52,4.1
2023,FIGTREE,4,1000000,1033,490,4.1
2023,FLINDERS,4,970000,1033,150,4.1
2023,FOXGROUND,4,2150000,945,2,4.1
2023,GERRINGONG,4,1420000,894,107,4.1
2023,GERROA,4,2700000,894,26,4.1
2023,GLEN ALPINE,4,1262500,1026,90,4.1
2023,GLENFIELD,4,837000,1026,2462,4.1
2023,GRAYS POINT,4,1732000,1118,54,4.1
2023,GWYNNEVILLE,4,1175000,1061,173,4.1
2023,GYMEA,3,860000,1055,505,4.1
2023,GYMEA,4,1519000,1055,505,4.1
2023,GYMEA BAY,4,1910000,1094,99,4.1
2023,HAYWARDS BAY,3,680000,897,0,4.1
2023,HAYWARDS BAY,4,815000,897,0,4.1
2023,HEATHCOTE,1,575000,1064,140,4.1
2023,HEATHCOTE,2,693000,1064,140,4.1
2023,HEATHCOTE,4,1297500,1064,140,4.1
2023,HELENSBURGH,1,650000,1045,0,4.1
2023,HELENSBURGH,3,720000,1045,0,4.1
2023,HELENSBURGH,4,1132500,1045,0,4.1
2023,HORSLEY,4,864160,1211,0,4.1
2023,HUNTLEY,4,490000,1157,0,4.1
2023,ILLAWONG,1,720000,1065,127,4.1
2023,ILLAWONG,2,730000,1065,127,4.1
2023,ILLAWONG,3,1215000,1065,127,4.1
2023,ILLAWONG,4,1625000,1065,127,4.1
2023,INGLEBURN,2,560000,983,2111,4.1
2023,INGLEBURN,3,585000,983,2111,4.1
2023,INGLEBURN,4,855000,983,2111,4.1
2023,JAMBEROO,4,1320000,747,40,4.1
2023,JANNALI,2,795000,1065,339,4.1
2023,JANNALI,3,850000,1065,339,4.1
2023,JANNALI,4,1450000,1065,339,4.1
2023,KANAHOOKA,4,825000,971,0,4.1
2023,KAREELA,4,1565000,971,64,4.1
2023,KEARNS,4,806000,971,60,4.1
2023,KEIRAVILLE,4,1140000,914,0,4.1
2023,KEMBLA GRANGE,4,687850,1120,0,4.1
2023,KENTLYN,4,2250000,1055,51,4.1
2023,KIAMA,1,1375000,1062,394,4.1
2023,KIAMA,2,740000,1062,394,4.1
2023,KIAMA,3,932500,1062,394,4.1
2023,KIAMA,4,1275000,1062,394,4.1
2023,KIAMA DOWNS,4,1156500,1062,82,4.1
2023,KIAMA HEIGHTS,4,1847500,1062,11,4.1
2023,KIRRAWEE,1,612500,1086,651,4.1
2023,KIRRAWEE,2,790000,1086,651,4.1
2023,KIRRAWEE,3,845000,1086,651,4.1
2023,KIRRAWEE,4,1477500,1086,651,4.1
2023,KOONAWARRA,4,710000,1086,0,4.1
2023,KURNELL,4,1600000,999,249,4.1
2023,LAKE HEIGHTS,3,600000,986,0,4.1
2023,LAKE HEIGHTS,4,810000,986,0,4.1
2023,LAKE ILLAWARRA,1,666000,890,321,4.1
2023,LAKE ILLAWARRA,2,780000,890,321,4.1
2023,LAKE ILLAWARRA,4,765000,890,321,4.1
2023,LEUMEAH,4,770000,949,870,4.1
2023,LILLI PILLI,4,2500000,1125,0,4.1
2023,LOFTUS,4,1415000,935,91,4.1
2023,LONG POINT,4,1017500,955,0,4.1
2023,MACQUARIE FIELDS,2,500000,812,2625,4.1
2023,MACQUARIE FIELDS,4,820000,812,2625,4.1
2023,MACQUARIE LINKS,4,1340000,812,323,4.1
2023,MAIANBAR,4,1650000,812,6,4.1
2023,MANGERTON,4,1400000,1076,0,4.1
2023,MENAI,4,1470000,1077,287,4.1
2023,MENANGLE PARK,4,557500,1077,28,4.1
2023,MINNAMURRA,4,1540000,1064,25,4.1
2023,MINTO,4,875500,994,1501,4.1
2023,MINTO HEIGHTS,4,2516000,994,12,4.1
2023,MIRANDA,1,619000,1058,2775,4.1
2023,MIRANDA,2,747500,1058,2775,4.1
2023,MIRANDA,3,835000,1058,2775,4.1
2023,MIRANDA,4,1650000,1058,2775,4.1
2023,MOUNT KEIRA,4,1055000,1111,0,4.1
2023,MOUNT KEMBLA,4,1028500,1051,0,4.1
2023,MOUNT OUSLEY,4,990000,1078,0,4.1
2023,MOUNT PLEASANT,4,1247000,1116,0,4.1
2023,MOUNT SAINT THOMAS,4,853000,947,0,4.1
2023,MOUNT WARRIGAL,2,720000,1044,223,4.1
2023,MOUNT WARRIGAL,4,804500,1044,223,4.1
2023,NORTH WOLLONGONG,2,742500,955,0,4.1
2023,NORTH WOLLONGONG,3,745000,955,0,4.1
2023,NORTH WOLLONGONG,4,1050000,955,0,4.1
2023,OAK FLATS,1,450000,904,376,4.1
2023,OAK FLATS,2,645000,904,376,4.1
2023,OAK FLATS,3,655000,904,376,4.1
2023,OAK FLATS,4,852500,904,376,4.1
2023,OTFORD,4,1010250,1113,0,4.1
2023,OYSTER BAY,4,1700000,1092,87,4.1
2023,PORT HACKING,4,2650000,978,26,4.1
2023,PORT KEMBLA,2,445500,991,0,4.1
2023,PORT KEMBLA,4,900000,991,0,4.1
2023,PRIMBEE,4,840000,952,0,4.1
2023,RABY,4,863500,920,177,4.1
2023,ROSEMEADOW,4,540000,981,473,4.1
2023,RUSE,4,795000,963,134,4.1
2023,RUSSELL VALE,4,1031250,1028,0,4.1
2023,SADDLEBACK MOUNTAIN,4,2750000,1114,1,4.1
2023,SANDY POINT,4,1267500,979,6,4.1
2023,SCARBOROUGH,4,1745000,1121,0,4.1
2023,SHELL COVE,1,845000,1050,269,4.1
2023,SHELL COVE,2,978750,1050,269,4.1
2023,SHELL COVE,3,950000,1050,269,4.1
2023,SHELL COVE,4,1250000,1050,269,4.1
2023,SHELLHARBOUR,2,685000,1016,275,4.1
2023,SHELLHARBOUR,3,965000,1016,275,4.1
2023,SHELLHARBOUR,4,1000000,1016,275,4.1
2023,SHELLHARBOUR CITY CENTRE,1,600000,1016,0,4.1
2023,SHELLHARBOUR CITY CENTRE,2,740000,1016,0,4.1
2023,SHELLHARBOUR CITY CENTRE,3,770000,1016,0,4.1
2023,SHELLHARBOUR CITY CENTRE,4,985000,1016,0,4.1
2023,ST ANDREWS,4,800000,993,0,4.1
2023,ST HELENS PARK,4,763000,959,0,4.1
2023,STANWELL PARK,4,1980000,1125,0,4.1
2023,STANWELL TOPS,4,1241500,1125,0,4.1
2023,STREAM HILL,4,860000,1081,0,4.1
2023,SUTHERLAND,1,622500,1100,2364,4.1
2023,SUTHERLAND,2,752500,1100,2364,4.1
2023,SUTHERLAND,3,870000,1100,2364,4.1
2023,SUTHERLAND,4,1295000,1100,2364,4.1
2023,SYLVANIA,4,1667500,1033,340,4.1
2023,SYLVANIA WATERS,2,751000,1033,68,4.1
2023,TAREN POINT,2,662970,848,98,4.1
2023,TAREN POINT,3,725175,848,98,4.1
2023,TAREN POINT,4,2156500,848,98,4.1
2023,TARRAWANNA,4,1200000,848,0,4.1
2023,THIRROUL,2,790000,1115,0,4.1
2023,THIRROUL,3,1020000,1115,0,4.1
2023,THIRROUL,4,1790000,1115,0,4.1
2023,TOWRADGI,4,1250000,842,0,4.1
2023,TULLIMBAR,2,669000,963,0,4.1
2023,TULLIMBAR,3,510000,963,0,4.1
2023,TULLIMBAR,4,785000,963,0,4.1
2023,UNANDERRA,3,555000,951,0,4.1
2023,UNANDERRA,4,776250,951,0,4.1
2023,VARROVILLE,4,2630000,979,11,4.1
2023,WARILLA,3,590000,915,575,4.1
2023,WARILLA,4,730000,915,575,4.1
2023,WARRAWONG,4,725000,899,0,4.1
2023,WATERFALL,4,1220000,1030,106,4.1
2023,WEDDERBURN,4,1800000,1157,22,4.1
2023,WERRI BEACH,4,2177500,950,7,4.1
2023,WEST WOLLONGONG,4,990000,940,0,4.1
2023,WINDANG,4,927500,973,0,4.1
2023,WOLLONGONG,1,568500,1023,5968,4.1
2023,WOLLONGONG,2,720000,1023,5968,4.1
2023,WOLLONGONG,3,775000,1023,5968,4.1
2023,WOLLONGONG,4,1250000,1023,5968,4.1
2023,WOMBARRA,4,1767500,1023,0,4.1
2023,WONGAWILLI,4,795000,941,0,4.1
2023,WOODBINE,4,836000,894,69,4.1
2023,WOOLOOWARE,1,690000,1061,257,4.1
2023,WOOLOOWARE,2,982500,1061,257,4.1
2023,WOOLOOWARE,4,2200000,1061,257,4.1
2023,WOONONA,2,650000,1058,0,4.1
2023,WOONONA,3,680000,1058,0,4.1
2023,WOONONA,4,1355000,1058,0,4.1
2023,WORONORA,4,1470000,1058,65,4.1
2023,WORONORA HEIGHTS,4,1486000,1058,31,4.1
2023,YALLAH,4,1429340,983,0,4.1
2023,YARRAWARRAH,4,1388000,909,48,4.1
2023,YOWIE BAY,4,2350000,1094,44,4.1
